STATION,STATION_NAME,DATE,MDPR,DAPR,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN,TOBS,AWND,WDF2,WDF5,WSF2,WSF5,PGTM,WT09,WT01,WT06,WT05,WT02,WT04,WT08,WT03
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20160830,-9999,-9999,1.50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20160831,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20160901,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20160902,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20160903,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20160912,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20160913,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20160920,-9999,-9999,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20160922,-9999,-9999,2.39,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20160923,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20160930,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161001,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161002,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161003,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161004,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161005,-9999,-9999,0.81,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161012,-9999,-9999,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161019,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161020,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161021,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161022,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161023,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161024,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161025,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161026,-9999,-9999,0.94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161027,-9999,-9999,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161028,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161101,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161102,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161103,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161104,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161105,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161106,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161107,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161108,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161109,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161110,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161111,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161112,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161113,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161114,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161115,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0107,MINNEAPOLIS 4.2 S MN US,20161116,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160101,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160102,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160103,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160104,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160105,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160106,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160107,-9999,-9999,0.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160108,-9999,-9999,0.12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160109,-9999,-9999,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160110,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160111,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160112,-9999,-9999,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160113,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160114,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160115,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160116,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160117,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160118,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160119,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160120,-9999,-9999,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160121,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160122,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160123,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160124,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160125,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160126,-9999,-9999,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160127,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160128,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160129,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160130,-9999,-9999,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160131,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160201,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160202,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160203,-9999,-9999,0.61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160204,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160205,-9999,-9999,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160206,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160207,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160208,-9999,-9999,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160209,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160210,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160211,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160213,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160214,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160215,-9999,-9999,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160216,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160217,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160218,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160219,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160220,-9999,-9999,0.42,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160221,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160222,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160223,-9999,-9999,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160224,-9999,-9999,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160225,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160226,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160227,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160228,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160229,-9999,-9999,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160301,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0152,SAINT LOUIS PARK 0.5 ENE MN US,20160302,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
